Domain	Label	Rating	Review
Movies_TV	POS	5	this be one of my favorite when I be grow up . I ; m excite that it be now out on dvd .
Movies_TV	NEG	1	I recently buy Disney 's Peter Pan dvd for my 3 year old son . I be a very protective parent and do not allow my kid to watch just any kind of programming . be Disney the reputed company that it be and give that be have a `` g '' rating , I blindly let my son watch this movie with its spanish audio track , since my kid speak spanish only . to my surprise , it be full of racial slur against native Americans and violent language content . it seem that Disney have edit the English audio track to make it `` politically correct '' and eliminate offensive content , while not do so in the spanish track . for example , in the scene where the kid and Peter Pan be talk about have happy thought , little boy John say -lrb- in the English track -rrb- : `` I think I 'll be a indian brave '' , while in the spanish track it say : `` yo muchos indios voy a matar '' -lrb- `` I be go to kill lot of Indians '' -rrb- . this be just a example of a array of violent language content include in this dvd . I lose count of how many time the word `` kill '' come up in this movie . no surprise that now my 3 year old be go around say `` I be go to kill you '' to anyone . this be a outrage and I wonder why English speak kid deserve to be protect from this kind of language , and spanish speaking kid do not . this be a terrible , terrible mistake . Disney be a company for kid everywhere in the world , no matter what language they speak . I be now weary of buy additional Disney movie for my son . as a mother I be deeply surprised , disappointed , and sadden by this fact .
Movies_TV	POS	5	my three year old grandson talk about Peter Pan , and I go to my local dvd source and be tell it be no longer in print . I be pleased tobe able to give this to he , and watch it with he . I see it when it first come out and enjoy it as a boy . it be great to see a little one see it now .
Movies_TV	POS	5	try to fill my Disney library with dvd 's and of course , Amazon have they . very happy to have it .
Movies_TV	POS	5	this be one of my favorite when I be young . I could remember after I come home that night wait for Peter Pan to come and take I away to Neverland . it be another must have movie if you into nostalgia .
Movies_TV	POS	5	I buy this dvd for a friend 's daughter -lrb- about 5 -rrb- , who have never see it . she be charm ! I be tell she watch it over and over , sometimes two or three time a day . she do not know it be a movie from the 1950s , and frankly , I do not think she care . the thing be , this be a classic which stand up to the test of time . thank you , Amazon.com and Walt Disney Studios !
Movies_TV	POS	5	this movie be absolutely one of the best Disney movie ! I love this movie so much I use to tell everyone my name be wendy ! a few year back when this come to dvd I be not aware of it and I do not buy it until a few year later on Amazon.com in the new and used part ! when you order through that you have to be careful with whom you choose to deal with because when I purchase the movie I receive a bootleg version . it look normal until I open the case and it be a fake because of the material use on the dvd . I compair the dvd with my other Disney dvd 's and it be not the same . I spend over $ 25 on a copy ! that really make I mad . if you order from here be aware ! there be so many liar out there ! I learn my lesson to ask question if you have any and if they seem suspicious do not buy from they . thanks I hope I help you ! but truly this be a wonderful movie for all age !
Movies_TV	NEG	1	there be not on
Movies_TV	POS	5	although I enjoy `` enemy of the state '' when it first come out on dvd , I then take it at face value as mere entertainment . I find this taut thriller even more suspenseful the second time around ; moreover , it have assume a chilling plausibility -- probably because of now be able to ` tour ' various world capital at street level on Google map . Will Smith and Gene Hackman -lrb- and he cat -rrb- have a marvelous on-camera chemistry ; and whereas some of the ` hot political thriller ' that I have see of late fall flat or run out of steam at the end , `` enemy of the state '' pack a wallop that really deliver !
Movies_TV	POS	5	one of the best Disney film ever consider both story & song , and for its remarkable animation , Peter Pan be the story of the boy who would not grow up . Neverland be a invite place for the darling child , until they meet the wicked Captain Hook . can Peter save they from he sinister plan ? can he save himself ? a great film !
Movies_TV	POS	4	when I first hear about Cinderella 3 , I be really excited and could not wait to see it . the title be pretty catchy . the first week when I find out , I coud not talk or think about anything else . I would watch the preview over and over , and soon , I would know it by heart . my aunt just buy it for we last night . I think it be really funny . when I watch it , I be laugh so hard I have tear in my eye . Gus and Jack be really funny to . do not miss this film !!!!
Movies_TV	NEG	2	I love Disney movie and I remember loving this movie as a kid , but OMG the portrayal of native Americans be so blatantly racist as to be simply stunning . there be no way I would let my kid watch this film . it be fine for adult I suppose who can approach the racism of this film with some sort of historical eye\/filter . do not think it be racist ? go onto a reservation tomorrow and yell `` redskin '' in a crowded room . yeah , I do not think so .
Movies_TV	NEG	1	I love this movie but unfortunately when i begin watch the dvd , it begin to freeze on certain scene then skip minute of a scene . Super disappoint that i pay for a damage dvd . the description say `` like new '' but it be obviously damage and the cover and disk look overuse with some previous owner 's name write all over it .
Movies_TV	NEU	3	I be really disappoint with this release , I be expect a nice widescreen edition of this movie with great sound , but it be just a mediocre standard dvd .
Movies_TV	POS	5	David Tennant pick up where Christopher Eccleston leave off without miss a beat . as the 10th and newest doctor , Tennant 's quirky Doc be refreshing and just funny enough to pull it off . he chemistry with Billie Piper , who play Rose Tyler , be fantastic as the drama intensify to a sad finale between the doctor and Rose . I recommend season 2 as a great buy and the additional extra on the dvd 's be fun to watch with all the behind scene , personal video diary and commentary . enjoy !
Movies_TV	POS	4	the animation be as good as any classic Disney . but the story be outdate . this movie be quite tell of its time . some folk who say they love it scare I about as much as the old soviet propaganda I grow up with . it be also `` wholesome '' back then . Bobby Driscoll as Peter Pan perfectly capture the tragedy of a child who have to mature and take on adult responsibility too soon . when in the middle of the final fight with Hook Wendy implore he to fly and he respond that he can not because he `` give he word '' it be just heartbreaking . those of we who grow up in the 70 be just lucky to have that burden lift and have normal prolonged childhood . and while Peter Pan be too adult , Hook in this version seem rather childish . like the most spoil kid you can imagine , Hook be a mean-spirited bully who constantly whine and throw tantrum . the worst punishment for he be the public humiliation of be call a codfish . he even escape the crocodile in the end . Smee be the ultimate Disney sidekick , a stutter moron who can not get anything right , a subservient character bully by all the other pirate . wendy be so proper for the 50s and so out of date today . a girl who know she place and just talk too much to avoid think about that . she can deal with other girl and play a mother to the boy but she know it be a man 's world . what make the red man red ? that be how it be , and that view be definitely outdate as well , but you can not cut a essential part of the movie out . the crocodile be the most wonderful thing in this movie , most adorable . and he swim to a great song too . overall , this be a classic movie worth see , but I would hesitate to show it to small kid . I think pg would be a more appropriate rating , indicate that significant portion of it would require explain to today 's child . but of course it would not occur to the Disney corporation to do a decent thing . or perhaps they really want we to go back to the 50 . some bonus feature on the dvd be quite interesting , feature Disney archive . the read-along story `` Peter 's Playful Prank '' be just horrible . there be so many thing wrong with that story ... just do not go there .
Movies_TV	POS	5	enemy of the state be a great move . that be why i give it a 5 star rating . a murder be catch on tape and now a man be run for he life . Will Smith , play a lawyer that be catch in the wrong place at the wrong time . while shop one day for a Christmas present for he wife , he run into a old acquaintance from college . now the tape that the government want be in he hand . he find himself be hunt for something that he do not know he even have . he be help out by a mysterious man name Brill -lrb- play by Gene Hackman -rrb- and now have even the odds against he . this movie have stack of action and load of high intense scene . if you love these type of movie check this one out as soon as possible .
Movies_TV	POS	4	I be extremely pleased with this . very fast delivery and nothing dent or scratch that i didnt already know of . also the delivery be fantastic ! it have only be a week after order it when it come in the mail and when it do i be thrill !
Movies_TV	NEU	3	despite a good cast , a strong premise , and a great start , I be ultimately let down by this movie . it seem like it get `` hollywooded '' just enough , watered-down a bit too much to be a great thriller . that be a shame , it could have be .
Movies_TV	POS	4	I love Peter Pan , and I be introduce to the story through this movie . I be glad to get this dvd , and the restoration be excellent . the special feature be grand ... except one . Disney , can you please quit re-arrange good old song for your new artist ? seriously , `` second star to the Right '' be a magical song , but the new video by t-squad be anything but . -lrb- by the way , same thing with the Ashley Tisdale performance of `` kiss the Girl '' on the new dvd of the little mermaid . -rrb- because of this , I drop a star out of 5 . the picture be pristine and clear all throughout . the color be just perfect . the sound be crisp and clear . Disney , you do a wonderful job restore this picture . if you love this movie , buy this dvd . oh , and there be a trailer for a suppose re-release of `` return to Neverland '' on dvd . when 's that go to happen , though ?
Movies_TV	NEG	2	i have always love Peter Pan , and I grow up watch this cartoon along with the Mary Martin version . but after see the new live action Peter Pan , I have to conclude that this version be dull as dirt !!! First of all , wendy and she brother be not supopose to be tell story ABOUT Peter Pan ... the kid be not suppose to have hear of he !! so when Peter fly in , it be very anti-climatic . wendy be just like , oh , Peter , you be here finally . Yawn !! I think wendy have a lovely voice but the character be just annoying !! all she do be babble on while she sew Peters shadow . there be zero connection between Peter and Wendy , and that be a big problem . Tinkerbelle be the best character in this , but , she do not even get she famous death scene where everyone clap to bring she to life !! hook use a bomb to hurt Peter instead of poisoning he `` medicine '' be really lame . worst of all , with the exception of `` you can fly ! ' all of the song be lame . do I even have to mention the idiotic `` Red Man '' song ?? eww . plus , the lose boy be not suppose to be moron with retard voice . very dissapointing . this bland version be ok for little kid , but , to get the REAL story of Peter Pan , watch the new movie !!!
Movies_TV	POS	5	what can I say ? it be Peter Pan and my kid love it as much as we do when we be kid . must have .
Movies_TV	POS	5	`` SHANGHAI WENDY ? '' , the pirate reply . !!! that be what I say !!! Captain Hook be , he fellow pirate say , `` the world 's most famous crook '' ! if it be not for Peter Pan , I would not have a name ! I be most grateful to be name after wendy darling , a most gracious heroine and foster mother to the lose boy of never , never land . I be so glad too that Disney leave out the end where wendy grow up after all , get marry , and meet Peter Pan after so many year of separation . what a rotten ending , I have always think , so glad this version end differently . there be not really a moral to the story , just a fanciful adventure\/children 's story of innocent kid battle Captain Hook and he cohort . another Disney classic ! `` say you prayer , Hook !!! '' , Peter Pan reply when he save the day !
Movies_TV	POS	5	the Tenth doctor start life with a bang and keep on go . alien invasion during Christmas , werewolve come after the Queen , clockwork robot in France , Cybermen , Daleks , Satan and lot of comedy . this doctor , David Tennant , have a new style but just as much energy as the past doctor . he be both a man of action but also have a strong sense of ethic and belief that guide he even when all seem lose . all the episode have commentary , the dvd have lot of outtake , delete scene and special . a must for all Dr. who fan .
Movies_TV	POS	5	pick up where the first season leave off , the second season of who be true to the original BBC series . continuity be not a real problem for true Whovians . and as with series one , those who do not know much about the old series be still take in . quality production work all around . lot of location shot -lrb- thanks to have production in Cardiff -rrb- which make the show even better . back story with Rose 's family and boyfriend be continue , help give the show a anchor . David Tennant do a wonderful job as doctor # 10 . as one friend say , he make you say , `` Christopher who ? '' all in all , great all-around series . if you love the old Doctor who , buy it . if you hate the old Doctor who , try it out . if you have not hear of it all , buy it - you 'll love it !
Movies_TV	POS	5	the dvd come the next day after I order it . I be pleasantly surprised and watch the dvd that evening . it be a great purchase .
Movies_TV	POS	4	it have action , suspense , hi-technology , and Will Smith pair with vetran gene Hackman . what else could you ask for ? I will say that the casting be excellent . I be pleasantly surprise to see Lisa Bonet in the flick , but not surprise at she fate . there be a element of predictability at certain point but overall I enjoy it .
Movies_TV	POS	5	this be a great disney classic . the two disk set have some fun new feature .
Movies_TV	POS	5	my daughter love the movie . as usual disney do a great job on this movie .
Movies_TV	POS	4	Peter Pan may not be as beautifully craft as Snow White or Pinocchio , and the music may not reach the same height , but even four-star Disney be pretty darned fine entertainment . like those earlier masterpiece , Disney 's Peter Pan be better than the original -lrb- worried that the Disney version be not politically correct ?  try Barrie 's story and suffer apoplexy -rrb- . Saw Peter Pan when I be three year old and enjoy it thoroughly again 37 and now 51 year later . it may not be highly refine , but it be irresistible nonetheless , and mile ahead of anything Disney have make in the past 30 year .  to those who want Disney to edit out the knife and gun , cast the Indians and female in they modern p.c. stereotype , and give Peter a monologue about save the environment in Never Land , keep in mind that when the studio get finish please not just you but everybody else with a gripe , there would be nothing left of the movie  or of much else write before the current age of political correctness .  give I Hamlet and Paradise lose exactly as they be create . Peter Pan , too .
Movies_TV	POS	5	replace classic Disney movie with dvd 's put Peter Pan near the top . ca not be beat in more modern version . arrive promptly and in excellent condition .
Movies_TV	POS	5	Cinderella III be the latest Disney direct-to-dvd feature film and the final chapter of one of Disney 's most celebrated fairytale . in part iii , Lady Tremaine , Cinderella 's evil stepmother , finally get she revenge by steal the Fairy Godmother 's magic wand and magically turn back time to prevent Cinderella from wear the glass slipper , so Cinderella and she mouse friend Gus and Jaq battle back from a perilous fate to return back to she Prince Charming . the special feature include a Fairy Godmother magic wand game , a Princess music video juke box , and a special sneak peek of the Disney Princess Enchanted tale dvd series . Cinderella III be one of the best Disney Princess dvd 's to be enjoy be everyone .
Movies_TV	NEU	3	I be glance at the other review and notice some reviewer wonder what become of the missing scene in which the audience be ask if they believe in faerie . the fact of the matter be this scene , which be vital to the original play , be purposely omit by Walt Disney be he animated version . in fact , when the Disney version appear in 1953 , many reviewer who be great fan of the Barrie play complain about this , among they , Bosley Crowther , film critic for the New York Times , and Herbert Brenon , a british director who make a very popular silent film version of Peter Pan in 1925 . why would Disney do this ? Crowther speculate that Disney assume that Americans be more literal mind in 1953 than they british counterpart be in 1904 -lrb- when the play be first stage -rrb- , and so would not buy into all that faerie stuff . also , Crowther sardonically add that perhaps Disney be afraid that Americans would find it simply too embarrassing to deal with too much `` pixiness . '' go figure . anyway , that be the story behind the missing scene .
Movies_TV	POS	4	I think that this be another great season . Great act , great storyline , pure win . also interesting that the doctor become romantically attach to Rose , but the way they break it off be also good . I be wonder if other universe mean there be other doctor ? anyways , the reason I give this 4 star instead of 5 be because of how much time the doctor spend on Earth . in the older series ' it seem like they be always go to other planet and exotic setting , and even though they special effect be primitive back then it still make for a interesting story . I think that I would like to see more exotic setting in the new Dr. who series and less time spend on earth , and that be wht I give it 4 star instead of 5 .
Movies_TV	POS	5	this be a amazing movie . I buy one hope for the best ... and I be glad I do . I will surely give these as gift to my friend and Family .
Movies_TV	POS	5	great suspense and awesome storyline . worht all you money
Movies_TV	POS	5	a great copy of one of Disney 's best . now all we can still hope for be the eventual release of `` song of the South '' .
Movies_TV	NEU	3	this be fun and upbeat . a decent workout and love the music . but they go from a slow pace to show you the move and then jump to a very fast pace . it be doable but will take some time to get up to speed . beware however one very dangerous move !!! she do a `` jump into deep plie '' move that be down right dangerous and could easily and severely tear groin muscle - a very very bad injury . no one should even try this move unless they be so fit that they can do those `` jump into a full split '' move like the Dallas Cowboy Cheerleaders . otherwise it be fun and have decent cardio potential . the music be fantastic `` get you move '' music . if not for the dangerous move , I would have rate it higher .
Movies_TV	POS	5	Sit back and get catch up in , I would say yhe best thriller of the year . Will Smith and Gene Hackman play together for the first time - and I must say that they be do it very , very good . I can not say more about this movie than - exellent .
Movies_TV	POS	4	because the cover style , I think it be go to be a modern animated movie , but it still use the old style with no `` Great '' colorful quality image . but it be ok for child .
Movies_TV	POS	5	it be a classic ! my daughter love it and watch it 2 or 3 time in a row .
Movies_TV	POS	5	I be expect this to be terrible but I be so wrong ! for something that be straight to dvd , I be impressed by the quality of the animation . the storyline be solid and , as far as a backstory be concern , you only need to see the first one to understand what be go on . I highly recommend this .
Movies_TV	POS	5	this movie I believe be something most of we only wish could have be make . who do not want to see Cinderella maybe lose she happily ever after ? in the first movie she always seem to do she work with a sarcastic tone . she could not even get up out of bed , some maid !! I think this movie might be a little scary for some kid because the stepmother be really wicked this time . she break Cinderella 's slipper and then tell she to go `` clean it up '' . the best part be when the step mother use magic to trap Cinderella inside a pumpkin , and not that fancy coach this be inside with he seed and thorn grow all around it and Cinderella 's dress be all rip . Haha and Cinderella be so silly when she go `` but I dance with the prince '' and the stepmother just laugh at she ! also what really be amazing be that there be almost a unspoken theme in the movie the the King and Anastasia fall in love , if you have see this movie you know what I be talk about !! could this be a clue to a possible Cinderella 4 ?? Anastasia as Queen lol you decide !!
Movies_TV	POS	5	a classic disney film with superb special feature and special audiio commentary by disney pioneer ... this be a animation gem with good song and simple yet engaging plot ... but slow style story tell . : -rrb- watch it ...
Movies_TV	POS	5	Cinderella III can not be find in store anywhere anymore . we find this item on Amazon and purchase it for we little one . she have a friend that let she borrow it to watch but of course want it back . she be only 3 so do not completely understand the concept of borrowing . we look everywhere and could not find this movie . finally , I look here and be so excited to see that I could purchase it . the seller be wanderful . it arrive right on time and be brand new just as state in the product description .
Movies_TV	POS	5	I enjoy this too . we could not wait to own this . he have almost all of the old doctor series . now we have the new one to . what a great way to pass a eveing when tv stink .
Movies_TV	NEG	1	this be the second set of Dr who Series two that I order -lrb- after return the first due to a bad dvd -rrb- and there be a bad dvd in this set as well . will return and order a third set .
Movies_TV	POS	5	this video should be second in the series and the second should be third from the way it flow . however , even with that small complaint , this be a great video . the animation be well do , the story line be adorable . my daughter and I have enjoy sit on the couch watch this together many time over . it be well worth the money .
Movies_TV	POS	5	I never consider Disney 's `` Peter Pan '' to be one of they best animated classic up there with `` Bambi '' and `` Pinocchio , '' and it be while watch all of the extra that come with this platinum edition that I figure out why this be the case . much be make of Walt Disney 's affection for the J.M. Barrie 's story of the boy who would not grow up , and it dawn on I that I always identify more with Tom Swift , the boy inventor , than with Peter Pan . consequently I have develop a hypothesis that there be a choice to be make between Peter Pan and Tom Swift , similar to those we make between Superman and Batman , Elvis and the Beatles , Ginger and Mary Ann , etc. , as part of we pop culture consciousness . however , that be say , even those of we who be in a hurry to grow up can still enjoy Disney 's unique take on Peter Pan in this 1953 version . as most of we know from `` Finding Neverland '' or we own familiarity with the story of the story , `` Peter Pan '' be originally a stage production with actor be hoist on wire to fly , Tinker Bell be create by a flashlight , a actor play Nana and a young woman as Peter . Disney 's animated version have great fun make the character fly , turn Tinker Bell into a pantomime pixie who would become the icon of the Disney studio , and for the first time have the boy who never grow up be model and voice by a actual boy -lrb- Bobby Driscoll -rrb- . wendy be voice by Kathryn Beaumont , who have just do the title character Disney 's `` Alice in Wonderland , '' by vocally the show be steal by the great Hans Conreid as both Captain Hook and Mr. Darling , and Bill Thompson as the memorable Mr. Smee . one of the thing that prove the immortality of `` Peter Pan '' be how many different version of it work , each provide its own twist on the tale -lrb- my favorite be director P.J. Hogan 's 2003 film version , which I think be far and away the best version for adult -rrb- . here the emphasis be on Neverland as the greatest playground ever , where Captain Hook and Tinker Bell take turn steal the film . Peter Pan be a bit more of a imp here than elsewhere , but that be balance by the gravitas that Wendy bring to the proceedings . the only serious flaw here be the depiction of the Indians , although a consideration of the song `` what make the Red Man Red ? '' from the perspective of contemporary political correctness may still find the racism more silly than anything else . it go without say that these attitude be true to the time , and my preference have always be for point out these flaw rather than editing or ignore they . I might not consider this a top tier Disney film , but the dvd extra more than make up the difference , because once again we the studio treat its classic film the way all classic film should be treat on a 2-disc dvd set -lrb- which include a new digital restoration -rrb- . on Disc 1 there be a sneak peak for the upcome `` Tinker Bell '' computer animated movie , a opportunity to sing along with the movie 's song , and a storybook of `` Peter 's Playful Prank . '' then there be the audio commentary track be a compilation of interview clip `` host '' by Roy Disney . the commentary bear no relation to what be happen on screen so it really be just to be listen to and you will find that several of the bit appear in the featurette on Disc 2 . it be fascinating to listen to the likes of film critic\/historian Leonard Malting , animator Marc Davis -lrb- Tinker Bell -rrb- , Frank Thomas -lrb- Captain Hook -rrb- , and Ollie Johnston , along with actress Beaumont and Margaret Kerry -lrb- model for Tinker Bell -rrb- , and other . on Disc 2 you get to the Backstage Disney section , which include Walt Disney 's own explanation for `` why I make ` Peter Pan , ' '' a mini-documentary on `` the make of ` Peter Pan , ' '' and one of the highlight of the extra feature , `` the ` Peter Pan ' that almost be , '' that look at the evolution of the Disney version over the course of more than a decade . there be also a 1952 featurette on the film and Art Galleries consider hundred of gorgeous piece of original artwork do for the production . the Music & more section include the delete song `` the Pirate song '' and the lose song `` never land '' perform by Paige O'Hara , along with a music video of `` the second star to the Right '' perform by t-square . for Games & Activities there be a read-along version of the entire film , `` Camp Never Land : train to be a lose boy , '' `` Smee 's Sudoku Challenge , '' `` Tarrrget Practice , '' and `` Tink 's Fantasy Flight , '' all of which will appeal to the wee folk who be not familiar with play computer game on a actual computer . finally there be `` Peter Pan 's Virtual Flight , '' which I assume take we over a computer generate London prepare for the upcome `` Tinker Bell '' movie .
Movies_TV	POS	5	the doctor as play by David Tennant be so charming and funny , and so genuinely geeky , when he get excite about anything science - or technology-related , that he be always a pleasure to watch .
Movies_TV	POS	5	I always like Dr. who . it be alway a great character to watch on t.v for many year since the 70 's . Tom Baker be my favorite actor to play Dr. who . now the new doc be just fine , I be glad they back for the new CENTURY . the special effect be great now , and the female buddy be fun to watch during the show . the TARDIS be much better than the 70 's version of the TARDIS . I alway get the dvd of the old series of dr. who because I still love the program . for those who love sci-fus , fantasy , and adventure this be the show for you . so buy all the dvd 's you can because after all Dr. who be the best sci-fus hereo there be .
Movies_TV	NEU	3	` enemy of the State ' be a mostly enjoyable exercise in ` north by Northwest ' Lite . Will Smith be the professional who become a innocent on the run from both the bad guy and the law . the novelty in this case be that both be the same - and when the axis of evil have the resource of the State behind it , the odds be fairly stack against its enemy . of course , like Cary Grant in Hitchcock 's film , Smith be not really innocent - though essentially decent and a loving father , he be complacent , arrogant , politically apathetic , and have cheat on he wife . he have a oedipal problem to work through , have to put a bossy wife-mother in she place and supercede a father figure -lrb- brill -rrb- . the subsequent peril he undergo be a purgatorial chastening , a test he must take to prove himself a adequate , trustworthy family man again . anything that get in the way - be it the mob who threaten he client , or the woman he have the affair with - must be remove . it be good to remember this dubiously punitive aspect of the film whenever anyone talk about its liberal paranoia .  i nearly fall off my chair laugh when I read that certain critic who should know better take the film 's ` politics ' of paranoia seriously : some even suggest a family resemblance to Coppola 's ` the conversation ' -lrb- Gene Hackman play a similar character in both film -rrb- , one of the most difficult film in american cinema . ` enemy ' be not difficult or ambiguious or doubt - it know exactly what it stand for . unlike Hitchcock , who use he camera to implicate the viewer in he matrix of voyeurism , Scott 's camera stand outside the various weapon of surveillance of the film , uncover , rather than spy ; clarify , rather than obscure . unlike Coppola 's film , we know from the start who the enemy be and what he weapon be - it be merely a matter of be vigilant and get rid of he . yeah right .  Tony Scott be no more interested in political paranoia than he be in flag-waving or militarism in ` top gun ' . both narrative give he a structure within which he can practice he vision of total Cinema . so the best bit of ` enemy ' be the chase - the splattersome pursuit of Jason Lee ; the whole hotel sequence with Hackman , as Smith be seek by increasingly hysterical Feds ; and the tunnel run - even if these be more keystone than Keaton . it be less interesting when people make speech about privacy , the ` surveillance society ' and the connection between the telecommunications industry -lrb- whoop ! -rrb- and the military-industrial-complex -lrb- or whatever it be -rrb- . if I want to know about politics or threat to my civil liberty or establishment fascism in the US , I 'll go to a newspaper , NOT Hollywood . still , in the ` light ' of ` recent event ' , ` enemy ' have a lot more bite than it use to , with reference to both us-backed Afghans and pretzel .
Movies_TV	POS	5	the second series of Doctor who be much better then the first series . the acting of David Tennant really make the series so much better . also Billie Piper have grow in she acting skill and play well off of Tennant . here be my take on the episode rate with 4 be the best . the CHRISTMAS INVASION : the doctor be stick in bed most of the episode leave Rose to figure out how to stop a alien invasion . David Tennant play the doctor as if he always have be . \*\*\* NEW EARTH : the doctor take Rose to she first alien planet where and old enemy be wait for they . this be not my fav . episode but it do have some nice character moment . \*\* tooth and claw : the doctor and Rose find themselves in Scotland where they meet Queen Victoria , Evil Monks and a werewolf . Plotholes aside this be a very enjoyable episode . the special effect be some of the best i have see on the show . \*\*\* SCHOOL REUNION : the doctor investigate a school where strange thing be happen . this episode be very fun for two reason : the doctor meet some old friend -lrb- Sarah Jane Smith and K-9 !!! -rrb- also that jealousy that spark between Rose and Sarah Jane . also Anthony Stewart Head be great as the villian Mr. Finch . \*\*\* 1\/2 the girl in the fireplace : the doctor , Rose and Mickey arrive on a spaceship in the 54th century where they find timehole lead back to earth 's past . this episode be one of my top fav . \*\*\* 1\/2 rise of the cyberman : one of the Doctor 's greatest enemy be about to come to life on a parallel earth . this episode mark the return of the cyberman and Rose 's father . \*\*\* the age of STEEL : this episode be much darker then rise , but the dark atmoshpere add much to the story . also Mickey 's charater arc take a surprising turn . \*\*\* the idiot 's LANTERN : it be the 1950s and the coronation of the Queen just day away . people all over england be get turn into faceless zombie by they television . this be mostly a filler episode but with some fun bit . not my fav . but still enjoyable . the villian be also not that great . \*\* 1\/2 the impossible planet : the impossible have happen a planet orbit a blackhole . can the Doctor find out why before something deep within the planet awake ? this be a very fun episode and also a episode that not set on earth . \*\*\* 1\/2 the SATAN PIT : as Rose be threaten by the ood , the doctor face a anicent evil . this episode be a classic . \*\*\*\* love and monster : a ordinary man become obsess with the doctor and try to find he . this episode be not as bad as everyone say it be . the villian be dumb but the story show what happen to the people the doctor leave behind . \*\* 1\/2 fear her : another filler episode fill with some nice character bit . beware the giant scribble . \*\* army of ghost : Torchwood be reveal while the doctor be take prisoner . who be the Army of Ghosts ? Rose come into she own in this episode . a great episode . \*\*\*\* DOOMSDAY : as Torchwood and the world be invade , will the Doctor be able to save we ? a heartbreaking conclusion to a excellent season . a great episode with a somewhat offbeat cliffhanger . \*\*\*\*
Movies_TV	POS	5	we order both `` Independence Day '' and `` enemy of the state '' in blu = ray format to enhance and expand we dvd collection . the product be excellent as promise , and rapid delivery .
Movies_TV	POS	5	this be one of my favorite and I be grandma ! I have always love this story . we be take we two granddaughter to Disney World for Christmas and Peter Pan will be a staple for the dvd player in the car . delivery be prompt with no complaint .
Movies_TV	POS	5	this be one of the best movie I have see in the last week . it be base on something that can be true any moment and the fast action keep you glue to the tv .  Higly recomend !
Movies_TV	NEG	2	I would have give this a single star -lrb- or none if possible -rrb- except for a few redeeming quality . before I rant , I 'll admit that it be not - all - bad . first , I like Peter 's voice , it capture he spirit very well . second , I like John and Michael , very cute . third , I like Nana . that be all I like . okay , first of all , this movie be NOTHING like the story ! the only similarity be the fact that there be a Peter , a wendy , mermaid , Hook , etc , but none of they seem to have the same personality as in the book ! wendy be horribly annoying in the movie , and only slightly so in the book . Tinkerbell be portray pretty well in this version -lrb- spiteful and jealous of wendy -rrb- but they skip the fact that she mend they difference . in the movie , Peter be a fairly normal type of boy . in the book , he be wonderful , cocky , strong , and smart . the lose boy be just very different in the book . in the movie , they be cartoony , stupid , and slow , unlike the book . I agree that the portrayal of the redman be sort of incorrect in the movie , but it be not so different in the book . there be respect in both , although I think the visual be slightly insulting . hook be also very ugly in the movie , and describe as very cold and attractive in the book . overall , it just insult I how unlike the book it be . if you love the book , do not inch near this movie . if you have not read it , then proceed to this movie ... at you own risk !!!
Movies_TV	NEU	3	the first season of the new Dr. who be great stuff , and Eccleston be a marvellous blend of confidence trickster , scientific genius , and damage goods . the story be also uniformly excellent . the second season see David Tennant take thing in a more flippant direction -- this doctor be a little too blase for my liking , lack in intensity -lrb- save the occasional flash -rrb- and more smart-arsey . he strike I as a guy who know how the script will end , so the danger he face can be wise-cracked about rather fear and counter in desperation . self-referential humor , with a hint that everyone know it be just a tv show , might be fine for Monty Python or Ali G , but it be get no place in Dr. who . Tennant be skirt dangerously close the 1960 `` Batman . '' the second doctor , Patrick Troughton , be also jokey and humorous , but he never leave you think he be just a good actor in silly clothes act in a silly kid ' program . Tennant almost , but not quite , leave that impression . I do not like it . some of the story be also weak : the werewolf particularly so -lrb- what be they , what do they want , why do the come to earth -- no idea -rrb- , but also the coronation-day invasion by talk tv . formulaic , one could say . however , the Cybermen be excellent , and the double episode about the ood be also terrific . so this be solid Dr. who , but not the best . one hope season three will improve , particularly if tennant drop he shoulder-shrugging stand-up routine . and we can hope for some old monster 's back -- come on , BBC , what about give we some ice warrior , or Sea Devils , or Silurians ?
Movies_TV	POS	5	I love all these disdney move there great . I have a collection on VCR . Know I be want to have they in dvd thank you
Movies_TV	NEG	1	my 5 year old watch this movie , as it be rent for she . she love the first one , she think the second one be ok , but she really do not like this one . mostly because it be a negative tone , they do not get marry , have the happily ever after , etc , etc. . . she start cry after awhile , and tell I she do not want to watch it anymore , and we send it back to Blockbuster after about just 35 minute watch or so . I put on the original one -lrb- which we own -rrb- , and she be ok again , but she most certainly do not like this one . if you have really young girl who be into the princess thing , they may not like this , since it somewhat ruin or at a minimum bring down what little girl have in they head as fantasy from Princess Land . : -rrb-
Movies_TV	POS	5	this Box set feature the debut of David Tennat as the Tenth Doctor and all episode be great !!! al 13 episdo be good solid fun !!! the best debut of any doctor in the series . the Team up with Rose be as great as Tom Baker - Sara Jane be in the 70 's , and she be back ! even the Confidential be great here , if you like David as the Doctor , this be a must have ...
Movies_TV	POS	5	my girl age 8 and 4 love the new version of the movie .
