Domain	Label	Rating	Review
Jewelry	POS	5	I be very pleased with my purchase , a wedding band . my fiance love it and my confidence in the company be very high . it be simple but the quality be high .
Jewelry	POS	5	this ring be 100 time prettier in real life than in the picture ! if I do not know better , I would swear it be a antique piece . the ring be well make , beautifully craft and the detail be amazing . I have small hand and the ring be petite , have a low profile , be extremely comfortable and exactly what I want . I would recommend this ring if you want something small and understate but still amazingly beautiful .
Jewelry	POS	5	this ring definatley look nicer than it do on the computer . it be gorgeous and there be no down-side what so ever ! I love it !
Jewelry	POS	4	its my own fault that I do not read the detail of the ring more carefully before buy . I learn a good lesson too . i will not buy jewelry online anymore . its a pretty ring , do not get I wrong , but its huge ! I be tall -lrb- 5 ' 9 '' -rrb- and have really big hand , so I like the stone on my ring on the bigger side , but this stone be much bigger than I would prefer . the color of the stone be nice though , just like in the picture . I like that its a different shade of purple compare to the other ring , which all seem to be the same shade . this color be a little more wine color . I have no problem with the company that I buy this ring from , I be just mad at myself for buy it without know how big it truly be . if you like big ring , you will love this ring !
Jewelry	POS	5	I be look for awhile for a frog ring . I do not like big bulky jewelry . Saw online and immediately like it . be deliver quickly and when I receive it I love it . its small and flat and do not get catch on anything and can wear 24-7 .
Jewelry	POS	5	wow ! thank you , Gem Avenue for send out my order so quickly ! I receive my package two day before the end of the delievery window and be very satisified ! each ring come in it little own box with a bow cover top and the ring inside a protective space . unfortunately , I will have to return one because I guess the wrong size for a friend . I will write a separate review on the exchange policy . but the ring be beautiful and I be sure I 'll order from Gem Avenue again !!!
Jewelry	POS	5	love this ring ! it be adorable on and be the perfect size for my finger .
Jewelry	POS	4	i get this 5 mm jade band ring for my son . my daughter-in-law see it and want one also . so i get she one . very pretty . my kid really like they . delivery time good . ring come in excellant condition . thanks to all involve .
Jewelry	NEG	1	I buy three of these ring for my sister and I , and only one of they be in tact ! I have only have these for three day . they fall apart really easily and be impossible to put back together . save you money and you sanity ... if puzzle be in the title its probably not a good idea .
Jewelry	POS	5	my cousin that living in USA bring to I this ring and i love it very much ! it be so brightness !!!
Jewelry	POS	5	i just get my ring in today & & i absolutely love it . i be afraid that maybe it be go to be too thick but it be the perfect width . size be right on too so that be nice . it be MUCH more shiny in person compare to the photo . i have be wear it for well over 6 hour now & & there be no discoloration on my finger . material be light but still have some good weight to it . best thing be , this ring be not fragile at all & & I will definitely be wear this on a day to day basis !!!
Jewelry	POS	4	I think it be a great ring for the price . I already get a couple of compliment about this ring both from guy and gal . the only reason I give it 4 because I suspect that the shine will become dimmer as the time pass by . still I think it be a great purchase and I will buy again .
Jewelry	POS	4	really beautiful ring though the teardrop contain imperfection so symmetric to be real and make the amber look as fake . the green color be obtain apply a coat of something at the base .
Jewelry	POS	5	I receive this ring as a Christmas gift and it be absolutely the most beautiful ring ever . I want a ring that do not stand up too high , which can catch on thing , and this one be perfect . the design be even more beautiful than the photo -- when view from the side , one can see through the intricate , delicate silverwork , reminiscent of a beautiful old bridge . know that these ring be not mass-produced , but be cast individually upon order , from genuine antique mold , make it all the more special . my ring be make especially for \* I \* ! precious beyond compare . the ring available at the local jewelry store can not compare to this ring . oftentimes my son and I have pass a jewelry store advertising ring of $ 1000 or more that be not half as lovely . you could not get I to trade this ring for any of they ! I simply could not ask for a more beautiful ring . I think I fall more in love with it every day .
Jewelry	POS	5	I love this ring - it be so cool and I love it be uniqueness . it can be tricky to put together , but once you get the hang of it , it be possible . plus , it be fun to try to figure it out -lrb- it make it all the more exciting when you finally do get it together ! -rrb- I would definitely reccomend , if you have some time\/patience to learn how to reassemble it .
Jewelry	POS	4	I love my ring , it fit perfectly , I order it on a Saturday , it arrive Thursday . I have be want to buy a ring for quite a while now , and I love this one . the stone be gorgeous , it shine in low lighting . my only complaint be that the band have receive many scratch since I get it . . I blame it on my wear it almost non-stop , but then again I do not do anything extreme that I would expect to scratch it . the band be very thin , it have not lose it be shape , but it take some get use to a band this thin . overall , I still love this ring , the scratch be not enough to make I regret get it .
Jewelry	POS	5	this ring be absolutely beautiful in person . I be so happy with the fast shipping . all around it be a great buy !
Jewelry	POS	5	I buy this ring for my teenage daughter for Valentine 's day and she absolutely love it ! she also love the box that it come in . she wear it to school and just about everywhere . on the rare occasion that she be not wear it I like to borrow it for myself . the delivery be fast and the ring be of great quality . I be very satisfied with the product and Gem Avenue .
Jewelry	POS	5	have this on my wish list and be fortunate to receive it as a Christmas gift . I have this ring in the onyx but love this stone so much more . the color be perfect along with the cut . go so well with jeans . this be my favorite everyday ring and I be a mature -lrb- grandmother -rrb- woman .
Jewelry	POS	4	I love this ring ... I buy it to wear as a everyday ring because where I work my real wedding set get put through the ringer ... I have receive many compliment and nobody know it be not real ... the shipper be great a pleasure to do business with ...
Jewelry	POS	5	this ring be larger than I expect . it be very attractive with a good weight and look . Iwas concern that because of the detail of the dragon all round the ring that it would not be comfortable but , this be not the case . it wear very well . I would buy again .
Jewelry	POS	5	the ring be very detailed fit be a little lose , but well worth the cost .
Jewelry	POS	4	I buy this ring for my 17 year old daughter . it be beautifully make and wonderfully price . my only complaint be that the stone be a little more orange than I would have like . I be hope for a darker red . but , I know she 'll love it !
Jewelry	POS	5	I buy this ring a few year ago and I love it . it have tarnish a little over the year , but it be a nice right hand ring !
Jewelry	POS	5	very nice ring for wife , or girlfriend maybe daughter and very pink shinny and love the ring this seller make already buy 2 and my wife love they
Jewelry	POS	4	this ring be beautiful and I really like it , but they either send the wrong size or they run small because it do not fit , so I return it .
Jewelry	NEG	2	the ring be cute , but clearly not very high quality ... also the heart stone be slightly crooked which be just distract enough to make I not want to wear the ring . if I be able to go back and re-buy this ring , unfortunately I would probably spend my money on something else .
Jewelry	POS	5	ring look great , fit to size , and feel good on the finger . would recommend to anyone look for a nice look bulldog ring
Jewelry	NEG	1	ring would be perfect if it look like the one in the picture ... the ring i receive look unfinished ... the side cross need more edge ... also the black shading be lack on both side and top ... i will not bother contact Amazon or seller for it be not worth my time or money to have ship back ... I will try to add more shade myself ... if this ring be not the exception i do not recommend it ...
Jewelry	POS	4	wife love the ring . very pretty . great color . careful - fragile . unfortunately the ring shatter when she smack a table top . -lrb- not out of anger . -rrb-
Jewelry	POS	4	right when I order this ring , I could not wait to have it . when I receive it , I be astounded at the brilliance of it . it have great detail and the shine to it , as well as the size and weight . overtime , though , I find that the luster grow dull and `` gritty '' almost . even though it have lose the beautiful shine , I would still recommend it to anyone .
Jewelry	POS	5	get this as a replacement wedding ring ... I have lose two ring so I want something not be cheap but do not look cheap ... well just get the ring in and think I hit the nail with this one ... great fit and finish sizing be perfect shipping be quick ... 3 day ... and you can not beat the price ...
Jewelry	POS	4	I have be eye the Sevillana ring for a few month ago , but I be scare to pull the trigger because of its very unique and bold design . when I see this replica for sale for a fraction of the price , I think it would be a good way to ` test drive ' the jewelry before buy the real deal . I receive the ring today , and I be impress by the weight and look of the ring . you can barely tell it be a replica when its on my finger . however , there be 3 small difference that the buyer should be aware of : 1 . the inward face part of both the o and the band be hollow , unlike the real one which be a solid peice of silver . of course , this be only noticable when the ring be off . 2 . there be no Tiffany stamp , but something illegible be stamp instead . it be probably suppose to be .925 but the number be all smear together . I be pretty confident it be real silver though only time will tell . 2 . the part where the band connect to the o be incorrect on both side : - on the real thing , one side of the ring 's band turn into a swirl that never conncet to the o -lrb- there be a gap between the two -rrb- . on the replica , the swirly and the o be connect . - on the other side of the real ring , the ring 's band be `` straight '' -lrb- no swirly -rrb- and fully connect to the O. on the replica , there be a swirly that be connect to the o just like it be on the other side . these difference be minor and barely noticable once the ring be on . however , the ring be lack the detail that the original one have , which be show by the shortcut take to manufacture this peice . overall , the quality be great for the price and I would recommend this to anyone that do not want to shell out the full amount for the real thing . however , I be quite disappointed when I receive it because its not the ring I actually want . the Tiffany Sevillana come in two size : large -lrb- the original -rrb- for $ 325 and the small for $ 275 . I be expect the large but the one that be for sale here be actually the smaller version . shame on I for not read and verife the dimension list in the description . ca not really be upset here because its my own fault , but be aware of which ring you be actually go to buy ! overall , I be impressed with Eve 's quality and price -lrb- and super fast shipping ! -rrb- and I will definitely be browse more item to ` test drive ' . : -rrb- 5 star for the experience as a whole , and this will make a nice present for my little sister .
Jewelry	POS	5	I receive my jewelry so fast . the size be true and fit perfectly . I really love the design . I recommend this product to anyone who like elephant like I .
Jewelry	POS	4	I be look for this kind of ring all this pass summer . the product itself fit perfect and look great with my other ring . I do with it be less chinese dragon like and it rap around my finger but it be still cool .
Jewelry	POS	5	very quick shipping . beautiful ring . surpass my expectation .  tdrz-5600-5 nickel Free .925 Sterling Silver Clear Cubic Zirconia Rhodium Plated polished Finished 4mm wide band ring size 5 , 6 , 7 , 8 , 9 , 10
Jewelry	NEG	2	very pretty ring but stone fall . out three day after get it other than that the ring be very lovely wish I could get another one but scare it will happen again
Jewelry	POS	5	as with the spider earring I order , the ring be perfect ! I get a lot of compliment on how well it be do .
Jewelry	POS	5	Got this for a birthday present for my teenage daughter and she love it . it be just what she want . good quality and reasonable price .
Jewelry	POS	4	I be very pleased with the ring when I recieve it ! it look exactley like the picture ! and be beautiful . have get many compliment and no one can tell that it be not real . even next to my wedding band that have real diamond in it ! will definately by from Gem Avenue again ! can not beat the price !
Jewelry	POS	5	I really really adore and cherish they service because they do they possible best to please and serve there customer and the product be just so incredible and beautiful .
Jewelry	POS	5	the ring I have order have all be beautiful . they have a nice tactile quality , good weight and finish . thank you !
Jewelry	POS	5	I order this ring along with a couple of other item here on Amazon , and although this be the last of my item to be ship it be the first to arrive ; I just receive it yesterday , so the shipping only take around 2 day . the size of the ring 's stone and design be a bit smaller than I would expect , but the perfect size , so that it look dainty but not delicate . in fact , the picture show on this page really do not do it justice -- it look much better and more perfect in real life ! for the high quality at such a low price , it really can not be beat . this be the perfect ring for anyone look for unique and beautiful celtic jewelry . ca not wait to start wear it !
Jewelry	POS	4	buy this as a gift for my sister two year ago for Christmas . she wear it almost daily and it be still in fine shape .
Jewelry	NEU	3	I purchase this ring as a pinky ring . it be beautiful and well make but all it take be one hit against a door handle and it crack . so while I do really like this purchase I would not recommend for every day use . maybe it could be party wear : -rrb-
Jewelry	POS	4	this ring be very dainty . the cz 's be very sparkly . I wish it be bigger in width , but it make a pretty ring for a small hand person , or as a pinkie ring .
Jewelry	POS	5	this be a very beautiful ring . the color and quality of the ring be fantastic . enjoy this ring very much .
Jewelry	NEG	1	this look like a nice ring in the picture on the site , but in reality it be really rough . I return it for my money back because I be really disappoint in the quality of the ring . for sixty dollar i be expect something really nicely fabricate , but the outside piece do not spin properly -lrb- at a certain point i have to force it to spin -rrb- , the saldering at the seam be awful and obvious , and there be notch and imperfection all over it . just really disappointingly poor quality . do not trust the picture .
Jewelry	POS	5	I purchase this ring for my daughter for Christmas . it arrive in perfect conditon . the ring beat my expectation . I have worry that for the price it would be a little dinky ring , as that have happen when I buy from other place , but this be PERFECT . the size be great , it have a very nice appearance , shiny and a very clean look . the box it come in be so cute with a bow on top and I have not expect that . I be so pleased . if you have any doubt , DO not ! it will not disappoint .
Jewelry	POS	5	it look like the real thing . cubic Zirconia jewelry be very popular these day and this particular jewelry item show why !
Jewelry	POS	4	so i be a girl and want a armor ring , i fall in love with the bird 's skull and want it ! i know it would have to be resize for my tiny finger but i still go ahead and order it , it do say `` adjustable '' after all . it be beautiful beyond word ! but not as adjustable as i would like . i take it to a jeweler to try to get it fix but since it be pewter , jeweler want nothing to do with it and say it 'll get ruin if he mess with it ... sooooo i be in need of a new jeweler so that i can finally wear it . : -lrb- -lrb-
Jewelry	POS	5	I love this ring and have wear it since receive it ... everyone who have see it love it and want one . . the price be right and I love it . . highly recommend !
Jewelry	POS	4	this ring be not bad . basically , I lose the diamond in my engagement ring . the prong break and my diamond fall out somewhere on the street downtown as I ride my bicycle through the city . I be very sad . and my hand feel very lonely . I have be marry for 7 year and I have wear that ring for 8 . we have a few choice . I could buy a new ring or a new diamond . the thing be , I be not much on jewelry . my wedding set be all I really own . it be a lovely gesture for my husband to buy I a $ 1,500 ring when we get engage , but I can not see spending that sort of money again . when we get we tax return , I be buy a $ 1,500 bicycle and I some how have to believe I will get far more enjoyment from that than a ring . I think about drop a few hundred on a nicer `` fake '' ring , but you know what , when it come down to it , I just want the symbol to be there . I figure if this ring suck , it be $ 10 . no big deal . when the ring arrive , the cz look larger than I expect , but I guess I do not read the description very well . it be about a carat size . I think it would look less fake if it be a tad smaller , but oh well . the band be a bit lackluster next to my actual white gold\/diamond wedding band , but it be not terrible . the cz sparkle very nicely in low light setting like bar , restaurant etc. . in direct light , it be a bit iffy , as the large flat top surface reflect light instead of refract it . -lrb- I believe this be the correct term . -rrb- overall , it be worth $ 10 . I have wear it for about two week and receive some compliment . no one have question it so far , but I be also not flat out show it to people\/flashing it around . I be simply wear it as I have worn my other ring for the past 8 year . I will say that the band be already scratch up , but I be very very tough on jewelry . I never take my ring off and my gold band be pretty rough up at this point as well .
Jewelry	NEU	3	the ring look really pretty in the picture , but it be okay in real life . I guess I have a high expectation for the ring since it do cost 15 buck -lrb- plus tax -rrb- . it be just not as `` glittery '' as the picture . otherwise , the quality be good . it come with a heart-shape box . if you want a promise\/purity\/engagement ring , then I say buy the expensive ring and it look -lrb- at least -rrb- better in real life so you feel that you have not waste any money .
Jewelry	POS	5	I have to get larger ring while I be pregnant and want something nice to wear . this ring be very beautiful and I get several compliment from admirer . this be pretty close to the look of my original wedding\/engagement ring , so I feel right at home wear it .
Jewelry	POS	4	this ring have great craftsmanship , its beautiful , and fit perfectly . I love it and never take it off .
Jewelry	POS	5	I have be look for a good size claddagh ring for some time now all over the internet and I be so glad that I decide to go with this one ! the ring be a good size , not too large for a woman , and the design be beautiful ! I love it ! it be a fantastic ring , with a fantastic price !
Jewelry	POS	5	BOUGHT this ring for MY DAUGHTER and I know SHE 's GOING to love it . the quality of THIS RING go WAY beyond the price I pay for it . you can never go WRONG ORDERING FROM AMAZON.COM !!!!!!
Jewelry	POS	5	wow my wife realy will love this ring when i give it to she this Christmas !!! I be hope it get I a little play to from the old lady !!
Jewelry	POS	5	where do I begin ? I have not have my ring too long like some of the other comment but ... I love it . it be buy as kind of a `` just for now '' ring until a bigger and better !! but I love it . it sparkle and shine just like real ! could not be happier its a great buy !
Jewelry	POS	5	if you think the detail on this ring be the most beautiful one on this website , you would so be right ! the ring 's detail be amazing , and everything on the ring be perfectly proportional . I end up give my ring to my mom because it be a bit too big -lrb- I guess I measure my size wrong -rrb- . now this ring be not make in Ireland -lrb- Thailand -rrb- , but I have have claddagh ring from Ireland -lrb- but I lose that while I be move -rrb- , and the detail be nowhere near the quality of the detail that be on this ring . the hand shape be especially well craft . I definitely recommend this product !
Jewelry	POS	5	the stone be so brilliant and shiny , i love it . the band fit very well also . i be very glad i get this ring . everyone think it be real .
Jewelry	POS	5	my fiancee and I purchase this ring as my wedding band to accompany my 2 carat solitaire . it be absolutely perfect in its classical elegance and be a perfect match with my engagement ring . we have originally look at just a plain band , but go with ring instead - and I could not be happier ! will post a picture in 9 day when we be marry !! = -rrb-
Jewelry	POS	5	well , I have have this ring for about a year now . my ring size be between a 6.5-7 , depend on the ring . I have read the review where it say that the size be a little small , so I buy the size 7 . it fit wonderfully , no problem at all . the ring have a good quality weight to it too . and for I it do not turn my finger green . but then that very rarely happen with my skin anyway . I love all the intricate detail on the design and how the nice blacken in the background really bring out those detail . also , I be incredibly glad all of the design be in good shape , no deformity or anything cover over with a sloppy blacken job . all in all , I be greatly please with this ring and I wear it all the time . when other people notice it they always comment on how they love it and how unique it be .
Jewelry	POS	4	it be exactly what I expect , so to say , I know it be go to be small and flimsy . this be not a expensive ring in any way -lrb- the price could have tell you that -rrb- but it be pretty . I can not wear it in the shower and I worry when I wash my hand . I can bend it easily and scratch it too .
Jewelry	POS	5	when my mother 's wedding ring start to break , I decide not to wear it for everyday use , and so I look around for something that look good , but that would not cause I a moment 's worry if it become lose or break , or , Heaven forbid , steal . I try a few different ring before settle on this one . it do not have any bit that stand up , so when my daughter and I have tickle fight , she do not get scratch , -lrb- and for that matter neither do I -rrb- , and I can wear it while cooking or cleaning without a problem . the design be gorgeous and I have get a lot of complement about it since I start wear it . I like it so much that I have promise myself someday I 'll have a real ring make that look like it . I have have it about a year now - the stone be still tight in they setting , and it be survive all kind of evil treatment because I do not ever take off my wedding ring . I do not think I could have do better for twice the money .
Jewelry	POS	5	this ring be real sterling silver the stone be clear cubic zirconium , its beautifully package and for the price , I get value for my money with this one .
Jewelry	POS	5	I receive this ring yesterday . size be spot on . although it come as review with four prong , it look great . Super sparkle in a White Diamond facet cut . I only wish the top prong do not hide the Heart Cut notch . best of the buy in cz .
Jewelry	NEU	3	I love this ring , but buy it without realize it be a puzzle . I have to get my boyfriend -lrb- who love puzzle -rrb- to put it together for I , then he use a hot glue gun to keep it together , temporarily . I suppose it be not the company 's fault , I just wish I would read the review of it before I purchase it , instead of after . just be aware that this ring come apart and will do so every time you take it off .
Jewelry	POS	5	beautiful gem stone , really rich look , and the silver be lovely but a little less elegant than some silver piece I have get . nonetheless I 'll be wear it happily .
Jewelry	POS	5	I love the design of the ring . I wear my ring practically everyday . when the puzzle ring come apart I do have some difficulty get it back together . I email the seller and within a day they email I the instrustion with picture . I be sure all of you who have spend hour try to put you ring together feel pretty silly now . now that I know how to get my ring back together it take only a few minute . I would recommend this item to anyone ... just remember to email and get the instruction .
Jewelry	POS	5	I love this ring ! it look like it be glowing or could glow in the dark . the color be just amazing . the ring be thick . you have to be a bit careful with it , b\/c it will chip and break , but not super easily . it be absolutely beautiful , and I plan to order more just to have on hand in case I break this one .
Jewelry	POS	5	I can not tell you the number of compliment I have receive from something so beautiful and delicate . my ring sparkle so much that you just can not miss it ! it really make I happy with how fast my ring arrive . I have not take it off since I have get !
Jewelry	POS	5	I do so enjoy wear this celtic knot ring with the blue topaz stone in it . I have have other ask I where I get it . and I sometimes say I get it from my husband when in fact I purchase it for myself . I enjoy wear celtic style ring or earring .
Jewelry	POS	5	my boyfriend get this ring for I on August 9 2010 and i be still wear it . it be very nice i love it ! the only i didnt like be that bottom of the ring do fade a little but other that it be a very nice ring
Jewelry	POS	4	this be a really nice little ring . I be very impressed at how pretty it be - especially for such a reasonable price .
Jewelry	POS	5	this claddagh ring look exactly as to what the picture display . I love it ! I have always want one -lrb- since I be little -rrb- because I be of irish descent . now I do not agree at all with the comment say it be big and masculine look for a woman . I personally have very small , slender & dainty hand -lrb- I get comment all the time on how tiny my hand be ... -rrb- and this ring look perfect on my very feminine hand , it be not over powering or bulky . personally the size for I be a little off . I measure my ring finger and say that I be a size 6 . which be what I order ... I know I should have go for a size 5 !! - keep that in mind just in case . in the end I be not too concerned with send it back for a exchange in size because it do fit my middle finger perfectly .
Jewelry	NEG	1	it be pretty , but it be not like in the picture . the two ring do not fit together , so there be a big gap . not for I .
Jewelry	POS	5	I have be look for one of these that I like for a while and this one be it ! it come quickly and well wrap and I love it ! I wear it every day !
Jewelry	POS	5	I buy this ring for my gf , who love elephant , and she absolutely love it . she hasnt take it off since i get it for she !
Jewelry	NEU	3	this be a gift and be a lovely ring . without think , I cut the thread hold it together , but manage to get another on there before it come apart . that thread last about two month , and now it be apart in my jewelry box , wait for I to try the solution another reviewer post . I hope it work !
Jewelry	NEG	1	it have be over a month now - and I have not receive this item ! also - another similar item I purchase from the same vendor fall apart just hour after I put it on . no tracking information on the item - either .
Jewelry	POS	5	it be just what I want - I wear this ring on my pinky finger and it look perfect . Color clarity and triquetra pattern be striking .
Jewelry	POS	5	the ring be really awesome and the dragon pattern be clearly visible . it look really nice , but it be just a little heavy . I really like the ring and I plan on wear it a lot .
Jewelry	POS	5	I buy this for my best friend for she birthday . it come and it be so lovely that I have to give it to she as soon as I get it . she love it and I would recomend this ring with no regret .
Jewelry	NEU	3	we buy this along with the '' .925 Sterling Silver 6 mm wide Plain Band ring '' as temporary commitment band . this one be hold up a lot nicer . it be be baby would though . it will do until we can buy the actual wedding band . you get what you pay for but this be a decent ring for the price .
Jewelry	NEU	3	the ring be BEAUTIFUL BUT THIN , for special occassion only . I leave it in MY PURSE and it get PANCAKED before I be able to wear it . I be able to fix it as much as I could BUT the shape be DISTORTED . very nice otherwise . also it run a little SMALL , I wear a loose 7 and this ring be SNUG
Jewelry	NEG	2	the ring arrive in a very nice american Pearl box with polish cloth , velvet bag , and guarantee policy . presentation be very good . the good : the setting be well do . the diamond have good fire and be ` white ' enough to compliment the white gold . they be also color-matched well to each other . they be not exactly the same size on close inspection , but be too small to really notice from more than a few inch away . the bad : the pearl be not black at all like most south sea pearl and have no green overtone . it be medium gray and look nothing like the pearl picture on Amazon or American Pearl 's website . this be also not a 18k ring , it be clearly stamp `` 14k '' inside the band . if the pearl color be not enough to make you return it , the lesser quantity of gold than advertise should be . conclusion : overall it be a very pretty ring even though the pearl do not look anything like the pearl you be expect to receive , nor like 90 % of south sea pearl . the setting be really nice . it be not 18 karat gold make this ring about $ 80-100 less valuable . I contact american Pearl two week ago per the instruction that come in the box , and I have yet to receive a response . to be fair , I will update my review base on they response if one be receive .
Jewelry	POS	5	I love the product and the shipping time be a lot less than expect . no complaint at all !
Jewelry	NEU	3	im not really sure about this ring ... i buy it as a christmas gift for my sister ... the picture make the ring look alot better than it look in person , the ring be a bit cheaply make but not terrably so i dont think the price be quite right for the quality ... i would pay 10 buck max for a similar ring again
Jewelry	POS	5	this product be amazing . the band like many mention be smaller than it appear on the picture but i be perfectly fine with that . i have get many compliment since the moment i first wear it . i be very pleased with it . its small and simple but beautiful . the stone shine like a real diamond and it look amazing on . i recommend it to anyone look for something affordable and cute .
Jewelry	POS	4	I really like the way this ring come out - it be very true to the picture . if i have to say one negative thing about it , it would have to be that get the ring on be a bit of a challenge ! it be not quite a smooth procedure , and every time I go to put it over my finger , I feel like I be go to grind the finish off . however , it be still hold up and it look really good . this be a nice every day ring that go with anything .
Jewelry	NEG	1	the ring be pretty , but the stone fall out within two week . I only wear it a few time . I definitely do not recommend it .
Jewelry	POS	4	the ring be just as advertise and deliver quickly . we love they . it do take a few day to ` break they in ' so they spin easily .
Jewelry	POS	5	this sterling silver heart solitaire\/aquamarine be of excellent quality . we grand-daughter love it ! the seller be quick with delivery , pack product well for delivery and we will use again for we jewelry source .
Jewelry	POS	5	I do not expect much of this ring , because it cost so little . I think it would look like something out of a cracker jack box . but it do not , it exceed my expectation . it look like a diamond ring . the silver be shiny and the cz look like a expensive brilliant cut diamond .
Jewelry	POS	5	very nice ring for the price . Stone be a very pretty blue . arrive very quickly . the ring be smaller than I think it would be .
Jewelry	POS	5	I love my new butterfly ring . the size and quality of the stone be better than expect and the band be wide and comfortable to wear . I would have expect to pay much more for such a pretty little thing as this . I be a forty year old mommy who buy this ring for myself , just because it make I feel special . I will definitely buy again from Eve 's addiction . gentleman , if you be look for a gift for a woman who be young at heart , indeed , a girl at any age , this one will make she very smiley .
Jewelry	NEG	2	I love this ring when I receive it , however , after wear it one time for a short period of time , the stone split and the top portion fall off . the ring now appear to be miss stone and have lose its sparkle . needless to say I be very disappoint with the quality of my purchase . look nice , but you can not wear it !!!
Jewelry	POS	5	I buy this ring very recently and it be a nice shiny ring . the metal be high quality stainless steel . the skull on the front be small and understate , and be small enough that it do not draw attention . the ring otherwise be a silver band . for I they do not have my size , so I buy the next size up and wear it on my middle finger , work great . the price for this ring also be a great deal . stainless steel be usually hard to come by at such a great price .
Jewelry	POS	5	if your LOOKING for FINGER ARMOR THAN THIS be the ring for you ! MY family and friend go crazy when THEY see it . it take get use to -lrb- a LITTLE UNCOMFORTABLE -rrb- BUT I love it just the same .
Jewelry	POS	5	this ring run small . I order it in a size 5 and when I get it it be way too small for the finger I want to wear it on . I have to send it back for the next size up and it take forever to get back to I , but when it finally do , it be the next size up and it fit perfectly and I like the size , no gap between the heart and lining , the little heart be very sparkly , and I wear it everyday all day ! ... just order the next size up than what you would normally get ! = -rrb-
Jewelry	POS	5	I have order several peice of jewelry from this company and everything have be a great deal and well worth what I pay for it . I will be shop with they again .
Jewelry	POS	5	more than what I expect . get it for sale . very pretty for a very affordable price . I do not regret buy this .
Jewelry	POS	5	I buy this band as a keeper for my too-loose wedding band , and it be just perfect . the quality be good , the size be accurate , and the item be ship to I very quickly . my husband and I be both very pleased and would definitely buy it again if the situation call for it .
Jewelry	POS	5	very nice work , for this price it be totally a excellent purchase . . this ring do not have the bad look ending that I use to find in this kind of product . . also Gem Av . have a great service .
Jewelry	POS	5	tasteful design . I have receive a lot of compliment . I wear this ring 2-3 time a week . true to size .
Jewelry	POS	4	the ring be exactly as advertise . my wife enjoy wear the ring , so everyone be happy !
Jewelry	POS	5	I get this product on time . it be in perfect condition and be of very good quality . I absolutely love this ring and will be buy more jewelry from this supplier in the future .
Jewelry	NEU	3	it be nice ring with same color in picture . size be ok , but look too small on the hand . even look large in the picture . I think it be bigger on hand . thanks
Jewelry	POS	5	I be pleasantly surprise at the quality of this ring ! very nice stone , well make , good fit . I would order again from this company .
Jewelry	POS	5	I purchase two ring from Sabrina Silver and they be both of exceptional quality and the service be great . I will definitely purchase from Sabrina Silver in the future .
Jewelry	NEG	1	I have never even receive the ring ! I be send the wrong ring -lrb- which be $ 13 cheaper -rrb- , have to pay to mail the ring back , and have never receive a refund , a response from the seller or the correct ring .
Jewelry	POS	5	I love this ring though the stone be alittle loose but I be gonna find a way to fix it so I can wear it again !!!
Jewelry	NEG	1	when the ring arrive it be not all the nice salmon\/peach coral color you see on the picture . it be bright red and I return it immediately .
Jewelry	NEU	3	it be very interesting look and exactly as promise though . the picture do not do it justice . I would recommend be careful with it though as it do not look like it will last long if you do not exercise caution with it .
Jewelry	POS	4	this ring be simply beautiful . I get a size too big and the customer service be great . I be afraid the design be go to look too gaudy on my finger , but it look classy and elegent . the longer amber go to almost the knuckle , but it be SUPER comfy and definitely not intrusive .
Jewelry	POS	5	I purchase the silver cameo ring from Palm Beach jewelry for my wife as a Christmas gift . I must say she love it !
Jewelry	NEG	1	this be a very flimsy and breakable peice of jewlery ... you could not tell from the photo .
Jewelry	POS	5	I buy this ring as a gift for a friend . she like it so much she have since become my girlfriend ! Ok , well , she do not become my girlfriend because of the ring , but she do really like it , and I have no hesitation in give it to she because the craftsmanship be very impeccable . she love wear it and I wish other jewelry I have buy in the past be the same quality . I know with care this claddagh ring will last a lifetime and beyond .
Jewelry	POS	5	this ring be very well make and look like it should cost a lot more ! even from a distance it be obvious that it be not ` junk ' metal .
Jewelry	POS	5	just get this ring in the mail , and I be very impressed ! for the price , I be expect much less , but this ring be very elegant yet simple and petite . it be very sparkly , too ! I be use this as a temporary wedding ring while I wait 3 week for my other ring be fix , but in the meantime , I really like it . ca not yet comment on durability , but I think the stone could pass for a real diamond . very pretty !
Jewelry	POS	4	this ring be absolutely gorgeous and I havent take it off since recieve it . but when buy this ring , be careful not to take the string off of the band . this string protect you from well ... insanity . I unfortunately take off the string and my ring separate into the 4 separate band . luckily I find a website that give I instruction on how to reassemble it . my dad put it back together and it be fine , but I have to admit I be a little distraut about how there be no indication or warn tell people not to take it off . if this do happen to you , google `` puzzle ring solution '' and there be many website to guide you in restore you ring to normal .
Jewelry	POS	5	I be skeptical about buy this type of jewelry online - you never know with some of the `` silver '' jewelry you find . these ring be adorable . I buy one for my daughter and my sister -lrb- same age -rrb- and they be very pretty ring .
Jewelry	POS	5	this ring be beautiful . it fit perfect . the price be unbeatable . this ring be really more then I expect . I will definitely from Bling jewelry again .
Jewelry	NEU	3	I buy this because I think it would be pretty and I have be look for a birthstone ring for some time now . I be not impress with the look of this ring . the stone be dull and have no life at all . I have never wear it and do not bother to return it . I guess you get what you pay for in this case .
Jewelry	NEG	1	it be a very pretty ring . its stone stand out really far and it catch on everything I touch . the ring last two day and I notice that the stone be go . a total waste of money .
